Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto (CPC),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1992","1992","100 g/ha","26712","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1993","1993","100 g/ha","26929","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1994","1994","100 g/ha","27121","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1995","1995","100 g/ha","27293","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1996","1996","100 g/ha","27449","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1997","1997","100 g/ha","27595","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1998","1998","100 g/ha","27741","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","1999","1999","100 g/ha","27883","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2000","2000","100 g/ha","28029","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2001","2001","100 g/ha","28165","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2002","2002","100 g/ha","28306","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2003","2003","100 g/ha","27500","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2004","2004","100 g/ha","28740","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2005","2005","100 g/ha","29128","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2006","2006","100 g/ha","27500","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2007","2007","100 g/ha","26923","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2008","2008","100 g/ha","31204","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2009","2009","100 g/ha","32709","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2010","2010","100 g/ha","34300","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2011","2011","100 g/ha","35969","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2012","2012","100 g/ha","46512","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2013","2013","100 g/ha","38583","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2014","2014","100 g/ha","39113","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2015","2015","100 g/ha","41077","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2016","2016","100 g/ha","37977","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2017","2017","100 g/ha","39218","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2018","2018","100 g/ha","41426","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2019","2019","100 g/ha","42428","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2020","2020","100 g/ha","41818","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5419","Rendimiento","01318","Piña tropical","2021","2021","100 g/ha","42187","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1980","1980","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1981","1981","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1982","1982","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1983","1983","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1984","1984","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1985","1985","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1986","1986","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1987","1987","toneladas","50","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1988","1988","toneladas","100","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1989","1989","toneladas","150","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1990","1990","toneladas","180","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1991","1991","toneladas","200","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1992","1992","toneladas","200.34","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1993","1993","toneladas","204.15","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1994","1994","toneladas","207.18","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1995","1995","toneladas","210.34","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1996","1996","toneladas","212.96","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1997","1997","toneladas","215.31","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1998","1998","toneladas","218.6","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","1999","1999","toneladas","221.77","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2000","2000","toneladas","221.79","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2001","2001","toneladas","225.64","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2002","2002","toneladas","229.91","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2003","2003","toneladas","220","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2004","2004","toneladas","243.67","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2005","2005","toneladas","259.26","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2006","2006","toneladas","275","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2007","2007","toneladas","350","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2008","2008","toneladas","386.52","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2009","2009","toneladas","457.93","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2010","2010","toneladas","480.2","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2011","2011","toneladas","503.56","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2012","2012","toneladas","400","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2013","2013","toneladas","406.3","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2014","2014","toneladas","404.63","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2015","2015","toneladas","443.75","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2016","2016","toneladas","418.23","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2017","2017","toneladas","413.7","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2018","2018","toneladas","439.07","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2019","2019","toneladas","435","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2020","2020","toneladas","437.7","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","624","Guinea-Bissau","5510","Producción","01318","Piña tropical","2021","2021","toneladas","440.41","I","Valor imputado"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1961","1961","ha","110","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1962","1962","ha","110","E","Valor estimado"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1963","1963","ha","168","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1964","1964","ha","202","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1965","1965","ha","98","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1966","1966","ha","123","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1967","1967","ha","121","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1968","1968","ha","89","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1969","1969","ha","121","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1970","1970","ha","113","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1971","1971","ha","235","A","Cifra oficial"
"QCL","Cultivos y productos de ganadería","328","Guyana","5312","Área cosechada","01318","Piña tropical","1972","1972","ha","242","A","Cifra oficial"
